"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2009","SUMMER - JUN FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","625",""
"SURVEY","2009","SUMMER - JUN FORECAST","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,800",""
"SURVEY","2009","SUMMER - JUN FORECAST","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","2,376,000",""
"SURVEY","2009","SUMMER - JUN FORECAST","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","270",""
"SURVEY","2009","SUMMER - JUN FORECAST","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,700",""
"SURVEY","2009","SUMMER - JUN FORECAST","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","211,000",""
"SURVEY","2009","SUMMER - JUN FORECAST","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","125",""
"SURVEY","2009","WINTER - DEC FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","39,000",""
"SURVEY","2009","WINTER - DEC FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","39,000",""
"SURVEY","2009","WINTER - DEC FORECAST","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,800",""
"SURVEY","2009","WINTER - DEC FORECAST","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","8,800",""
"SURVEY","2009","WINTER - DEC FORECAST","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,700",""
"SURVEY","2009","WINTER - DEC FORECAST","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,200",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","39,800",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES PLANTED","TOTAL","NOT SPECIFIED","39,800",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","69.4",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,725,232,000",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","24,856,000",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","625",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","79",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,583,160,000",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","20,040,000",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","29.5",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","142,072,000",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","4,816,000",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8,800",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES PLANTED","TOTAL","NOT SPECIFIED","8,800",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","132",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","313,632,000",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","2,376,000",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","270",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","132",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","313,632,000",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","2,376,000",""
"SURVEY","2009","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,400",""
"SURVEY","2009","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,600",""
"SURVEY","2009","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","205",""
"SURVEY","2009","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","9,020,000",""
"SURVEY","2009","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","44,000",""
"SURVEY","2009","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2009","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","205",""
"SURVEY","2009","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","9,020,000",""
"SURVEY","2009","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","44,000",""
"SURVEY","2009","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2009","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,600",""
"SURVEY","2009","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","135",""
"SURVEY","2009","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","26,325,000",""
"SURVEY","2009","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","195,000",""
"SURVEY","2009","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2009","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","135",""
"SURVEY","2009","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","26,325,000",""
"SURVEY","2009","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","195,000",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,700",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,200",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","65.8",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","13,888,000",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","211,000",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","125",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","140",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,060,000",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","29,000",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","54",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","9,828,000",""
"SURVEY","2009","YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","182,000",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","58.3",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","8,338,000",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","143,000",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","158",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,738,000",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","11,000",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","50",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,600,000",""
"SURVEY","2009","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","132,000",""
"SURVEY","2008","APR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","65.5",""
"SURVEY","2008","AUG","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","91",""
"SURVEY","2008","DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","215",""
"SURVEY","2008","DEC","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","203",""
"SURVEY","2008","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","107",""
"SURVEY","2008","FEB","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","145",""
"SURVEY","2008","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","185",""
"SURVEY","2008","JAN","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","199",""
"SURVEY","2008","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","65.9",""
"SURVEY","2008","JUN","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","61.9",""
"SURVEY","2008","MAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","95.2",""
"SURVEY","2008","MAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","95.4",""
"SURVEY","2008","MARKETING YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","69.6",""
"SURVEY","2008","MARKETING YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","77.3",""
"SURVEY","2008","MARKETING YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","34.4",""
"SURVEY","2008","MARKETING YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","139",""
"SURVEY","2008","MARKETING YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","139",""
"SURVEY","2008","MARKETING YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","165",""
"SURVEY","2008","MARKETING YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","165",""
"SURVEY","2008","MARKETING YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2008","MARKETING YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2008","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","70.5",""
"SURVEY","2008","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","172",""
"SURVEY","2008","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2008","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","70.1",""
"SURVEY","2008","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","172",""
"SURVEY","2008","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","51.7",""
"SURVEY","2008","MAY","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","83.3",""
"SURVEY","2008","NOV","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","87.6",""
"SURVEY","2008","OCT","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","72",""
"SURVEY","2008","SEP","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","70.1",""
"SURVEY","2008","SPRING - MAR FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","37,600",""
"SURVEY","2008","SPRING - MAR FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","22,675,000",""
"SURVEY","2008","SPRING - MAR FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE","TOTAL","NOT SPECIFIED","605",""
"SURVEY","2008","SPRING - MAR FORECAST","","STATE","FLORIDA","12","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6,900",""
